class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name,pc1,pc2,pc3,pc4,pc5
Mammalia,Soricomorpha,Soricidae,Sorex,cinereus,3.5,0.0035,0.176,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sorex cinereus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Sorex,cinereus,5.0,0.005,0.249,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sorex cinereus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Sorex,cinereus,7.9,0.0079,0.31,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sorex cinereus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Sorex,coronatus,9.1,0.0091,0.29,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sorex coronatus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Sorex,minutus,3.8,0.0038,0.182,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sorex minutus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Sorex,minutus,4.0,0.004,0.172,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sorex minutus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Sorex,minutus,4.2,0.0042,0.183,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sorex minutus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Sorex,minutus,4.6,0.0046,0.18,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sorex minutus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Sorex,ornatus,9.6999999999999,0.0096999999999999,0.292,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sorex ornatus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Sorex,vagrans,5.2,0.0052,0.157,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sorex vagrans,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Octodontidae,Spalacopus,cyanus,109.5,0.1095,0.52,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Spalacopus cyanus,-3790.0586029435904,-6441.996125922049,4594.021358749035,400.9842456559789,-188.23056741908755
Mammalia,Rodentia,Octodontidae,Spalacopus,cyanus,135.0,0.135,0.596,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Spalacopus cyanus,-3790.0586029435904,-6441.996125922049,4594.021358749035,400.9842456559789,-188.23056741908755
Mammalia,Rodentia,Octodontidae,Spalacopus,cyanus,136.0,0.136,0.57,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Spalacopus cyanus,-3790.0586029435904,-6441.996125922049,4594.021358749035,400.9842456559789,-188.23056741908755
Mammalia,Rodentia,Sciuridae,Spermophilus,citellus,240.0,0.24,1.272,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Spermophilus citellus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,maculatus,4250.0,4.25,6.164,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Spilocuscus maculatus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,maculatus,4250.0,4.25,6.378,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Spilocuscus maculatus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Carnivora,Mephitidae,Spilogale,putorius,624.0,0.624,1.674,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Spilogale putorius,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Nesomyidae,Steatomys,pratensis,37.54,0.03754,0.105,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Steatomys pratensis,-3790.331909580121,-6444.144620004294,4596.313604458568,401.4156394421708,-188.8414883296964
Mammalia,Rodentia,Muridae,Stochomys,longicaudatus,82.33,0.08233,0.55,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Stochomys longicaudatus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Muridae,Stochomys,longicaudatus,84.2,0.0842,0.544,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Stochomys longicaudatus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,21.0,0.021,0.19,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sturnira lilium,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,21.9,0.0219,0.297,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sturnira lilium,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Chiroptera,Phyllostomidae,Sturnira,tildae,20.5,0.0205,0.223,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sturnira tildae,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Suncus,etruscus,2.4,0.0024,0.08,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Suncus etruscus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Suncus,etruscus,2.5,0.0025,0.05,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Suncus etruscus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Suncus,murinus,30.1999999999999,0.0301999999999999,0.332,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Suncus murinus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Soricomorpha,Soricidae,Suncus,murinus,52.3,0.0523,0.49,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Suncus murinus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Carnivora,Herpestidae,Suricata,suricatta,850.0,0.85,1.729,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Suricata suricatta,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Artiodactyla,Suidae,Sus,scrofa,135000.0,135.0,104.15,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sus scrofa,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Chiroptera,Pteropodidae,Syconycteris,australis,15.9,0.0159,0.122,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Syconycteris australis,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Chiroptera,Pteropodidae,Syconycteris,australis,17.5,0.0175,0.188,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Syconycteris australis,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,672.4,0.6724,2.443,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sylvilagus audubonii,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,701.7,0.7017,2.57,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Sylvilagus audubonii,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Monotremata,Tachyglossidae,Tachyglossus,aculeatus,2140.0,2.14,1.564,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tachyglossus aculeatus,-3732.762048618206,-5991.59627909577,4113.496100223757,310.5573741757104,-60.20679172782799
Mammalia,Monotremata,Tachyglossidae,Tachyglossus,aculeatus,2725.0,2.725,2.404,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tachyglossus aculeatus,-3732.762048618206,-5991.59627909577,4113.496100223757,310.5573741757104,-60.20679172782799
Mammalia,Monotremata,Tachyglossidae,Tachyglossus,aculeatus,3430.0,3.43,2.55,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tachyglossus aculeatus,-3732.762048618206,-5991.59627909577,4113.496100223757,310.5573741757104,-60.20679172782799
Mammalia,Monotremata,Tachyglossidae,Tachyglossus,aculeatus,3580.0,3.58,3.056,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tachyglossus aculeatus,-3732.762048618206,-5991.59627909577,4113.496100223757,310.5573741757104,-60.20679172782799
Mammalia,Rodentia,Spalacidae,Tachyoryctes,splendens,171.0,0.171,0.811,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tachyoryctes splendens,-3790.331909580121,-6444.144620004294,4596.313604458568,401.4156394421708,-188.8414883296964
Mammalia,Rodentia,Spalacidae,Tachyoryctes,splendens,191.0,0.191,0.842,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tachyoryctes splendens,-3790.331909580121,-6444.144620004294,4596.313604458568,401.4156394421708,-188.8414883296964
Mammalia,Rodentia,Spalacidae,Tachyoryctes,splendens,234.0,0.234,0.92,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tachyoryctes splendens,-3790.331909580121,-6444.144620004294,4596.313604458568,401.4156394421708,-188.8414883296964
Mammalia,Chiroptera,Molossidae,Tadarida,brasiliensis,10.4,0.0104,0.12,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tadarida brasiliensis,-2836.5673668860463,234.10004230768035,-2017.757836102996,-549.7817874540093,170.4139081109531
Mammalia,Chiroptera,Molossidae,Tadarida,brasiliensis,16.9,0.0169,0.113,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tadarida brasiliensis,-2836.5673668860463,234.10004230768035,-2017.757836102996,-549.7817874540093,170.4139081109531
Mammalia,Pilosa,Myrmecophagidae,Tamandua,mexicana,3500.0,3.5,5.077,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamandua mexicana,-3732.762048618201,-5991.596279095762,4113.496100223751,310.5573741757098,-60.20679172782602
Mammalia,Pilosa,Myrmecophagidae,Tamandua,mexicana,3977.0,3.977,5.534,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamandua mexicana,-3732.762048618201,-5991.596279095762,4113.496100223751,310.5573741757098,-60.20679172782602
Mammalia,Pilosa,Myrmecophagidae,Tamandua,mexicana,4210.0,4.21,4.79,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamandua mexicana,-3732.762048618201,-5991.596279095762,4113.496100223751,310.5573741757098,-60.20679172782602
Mammalia,Pilosa,Myrmecophagidae,Tamandua,tetradactyla,3500.0,3.5,5.015,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamandua tetradactyla,-3732.762048618201,-5991.596279095762,4113.496100223751,310.5573741757098,-60.20679172782602
Mammalia,Rodentia,Sciuridae,Tamias,alpinus,39.0,0.039,0.322,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamias alpinus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamias,amoenus,52.7,0.0527,0.43,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamias amoenus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamias,amoenus,57.1,0.0571,0.537,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamias amoenus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamias,amoenus,57.3,0.0573,0.54,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamias amoenus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamias,merriami,75.0,0.075,0.44,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamias merriami,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamias,merriami,78.89999999999999,0.0789,0.48,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamias merriami,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamias,minimus,45.8,0.0458,0.406,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamias minimus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamias,minimus,53.0,0.053,0.3,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamias minimus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamias,palmeri,69.4,0.0694,0.631,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamias palmeri,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamias,striatus,87.4,0.0874,0.502,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamias striatus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamias,striatus,91.7999999999999,0.0917999999999999,1.316,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamias striatus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamiasciurus,hudsonicus,202.0,0.202,1.803,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamiasciurus hudsonicus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamiasciurus,hudsonicus,224.0,0.224,1.41,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamiasciurus hudsonicus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamiasciurus,hudsonicus,225.0,0.225,1.883,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamiasciurus hudsonicus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Rodentia,Sciuridae,Tamiasciurus,hudsonicus,228.3,0.2283,1.42,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tamiasciurus hudsonicus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334
Mammalia,Diprotodontia,Tarsipedidae,Tarsipes,rostratus,10.0,0.01,0.162,W,25.0,C,"V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)",Tarsipes rostratus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095283
