Species,wet_mass_g,wet_mass_kg,BMR,BMR_unit,temperature,temperature_unit,Food,Habitat,Torpor,Islands,Mountains,source_file,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
Oncorhynchus nerka,62.5999999696683,0.0625999999696683,0.2826161756330967,W,20.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus nerka,75.9999999508625,0.0759999999508625,0.1121296944166666,W,15.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus nerka,100.0,0.1,0.0532583333333333,W,15.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus nerka,100.0,0.1,0.4682761838333333,W,15.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus nerka,264.0000000791275,0.2640000000791275,0.1782626945862657,W,10.5,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus nerka,745.9999991880841,0.7459999991880841,0.3398651666666666,W,15.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus nerka,745.9999991880841,0.7459999991880841,3.4933403312499998,W,15.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus nerka,1432.0000000928635,1.4320000000928634,0.4043013333333333,W,15.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus nerka,1432.0000000928635,1.4320000000928634,6.586298110333333,W,15.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus nerka,2019.9999979226536,2.0199999979226537,11.625699702129095,W,13.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus nerka,2689.9999999850893,2.689999999985089,13.423684949288251,W,18.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus nerka,3000.000001936507,3.000000001936507,13.164183522461713,W,12.2,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oncorhynchus tshawytscha,26.00000000174705,0.026000000001747,0.0272855436206067,W,16.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Oneirodes acanthias,4.199999996151961,0.0041999999961519,0.000533449962375,W,5.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,269.9999999011579,0.2699999999011578,0.1235834847715255,W,12.2,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,520.0000004372715,0.5200000004372716,0.2201841345661407,W,13.1,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,850.0000005591855,0.8500000005591856,0.3282752980342975,W,13.2,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,969.9999994053408,0.9699999994053408,0.3978222653965289,W,12.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,1000.0,1.0,0.4845490541896497,W,12.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,1499.9999998076858,1.4999999998076858,0.5851405782059127,W,13.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,1591.0000012947185,1.5910000012947183,0.2951141349897009,W,12.1,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,1720.0000003661496,1.7200000003661495,0.3445656927447318,W,12.1,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,2089.999999465564,2.0899999994655643,0.4831284831310424,W,12.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,3399.999999669197,3.3999999996691974,0.8967685037585413,W,10.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,3769.999998213569,3.769999998213569,1.2124095017584455,W,12.4,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,4399.999995074254,4.399999995074254,0.998639920138091,W,13.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,6820.000005394533,6.820000005394533,1.627380153704564,W,12.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,7330.0000060570255,7.330000006057025,1.6562640318489623,W,11.8,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,9089.999995354125,9.089999995354123,2.4401754100910997,W,12.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Ophiodon elongatus,10000.0,10.0,2.236380250351905,W,12.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.0518165390428367,0.5786593485044109
Opsanus tau,325.00000001580946,0.3250000000158095,0.6492031083397689,W,20.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis aureus,696.9999998427049,0.6969999998427049,0.1701585805779561,W,26.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis aureus,696.9999998427049,0.6969999998427049,0.2036135805679683,W,26.0,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.01,1e-05,5.066763273068602e-05,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.01,1e-05,6.797811513928961e-05,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.01,1e-05,8.26843614676045e-05,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.030000000019365,3.000000001936501e-05,6.962490488472544e-05,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.030000000019365,3.000000001936501e-05,9.34076739490312e-05,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.030000000019365,3.000000001936501e-05,0.0001682027474493,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.030000000019365,3.000000001936501e-05,0.0001855515279302,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.0399999999697935,3.999999996979354e-05,0.0001024841857395,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.0399999999697935,3.999999996979354e-05,0.0001246967502576,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.0499999999613143,4.99999999613144e-05,0.0001415093686717,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.0499999999613143,4.99999999613144e-05,0.0002424233553377,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.0599999999469976,5.999999994699768e-05,0.0002169172003834,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.080000000001484,8.000000000148402e-05,0.0003039291838213,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.109999999959924,0.0001099999999599,0.0002830953280153,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.109999999959924,0.0001099999999599,0.0004187451737155,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.1499999999807683,0.0001499999999807,0.0006008882224652,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.2400000001593723,0.0002400000001593,0.0007913801305771,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.2600000000174704,0.0002600000000174,0.0006083945351822,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.4600000003372732,0.0004600000003372,0.0008050906434437,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.5099999998849915,0.0005099999998849,0.001257844023765,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.6900000004174445,0.0006900000004174,0.0016225130910421,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.759999999508625,0.0007599999995086,0.0019704844341219,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.9199999992679831,0.0009199999992679,0.0014621996370328,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,0.9199999992679831,0.0009199999992679,0.0027658475040187,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,1.120000000850567,0.0011200000008505,0.0011452492892282,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,1.120000000850567,0.0011200000008505,0.0027709027784174,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,1.4999999998076838,0.0014999999998076,0.0015395606430684,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
Oreochromis mossambicus,2.009999998053895,0.0020099999980538,0.0021707805064528,W,25.3,C,,,,,,pnas.2303764120.sd01.xlsx,-5282.8527764436585,-5555.39368155633,798.3678851283634,5776.471469750778,1516.7233201695356,0.653232376828324,11.169003137802829,-0.1975769596007451,-0.0005229685699861,57.04900055780927
