,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
Acinetobacter baumannii,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.1712138264529909,-0.0004447281122294375,-0.0049877460618124765
Acinetobacter johnsonii,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.1712138264529909,-0.0004447281122294375,-0.0049877460618124765
Acinetobacter calcoaceticus,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.1712138264529909,-0.0004447281122294375,-0.0049877460618124765
Escherichia coli,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.1712138264529909,-0.0004447281122294375,-0.0049877460618124765
Enterobacter cloacae,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.1712138264529909,-0.0004447281122294375,-0.0049877460618124765
Klebsiella aerogenes,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.1712138264529909,-0.0004447281122294375,-0.0049877460618124765
Proteus vulgaris,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.1712138264529909,-0.0004447281122294375,-0.0049877460618124765
Yersinia pestis,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Serratia marcescens,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Haemophilus influenzae,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Haemophilus parainfluenzae,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Vibrio metschnikovii,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Vibrio anguillarum,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Vibrio parahaemolyticus,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Vibrio natriegens,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Vibrio alginolyticus,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Francisella tularensis,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Legionella pneumophila,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Thiocapsa roseopersicina,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Thiocystis violacea,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Xanthomonas axonopodis,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Methylophilus methylotrophus,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Nitrosomonas europaea,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Taylorella equigenitalis,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Achromobacter ruhlandii,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Sphaerotilus natans,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Acidovorax facilis,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Delftia acidovorans,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Neisseria elongata,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Neisseria gonorrhoeae,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Neisseria sicca,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Oscillatoria limosa,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Oscillatoria terebriformis,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Synechocystis aquatilis,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Nostoc commune,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Planktothrix agardhii,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Gloeobacter violaceus,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Mycoplasma gallisepticum,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Mycoplasma capricolum,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
Acholeplasma laidlawii,79477.02107959143,1405.5676149128533,-20.064005201534744,6.5397514209968515,9.705087477997589,0.010945885946169309,1.7019392894647827,-0.17121382645299094,-0.00044472811222943785,-0.004987746061812474
