class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name
Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,macrura,0.05,5e-05,0.00014963,W,-0.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Thysanoessa macrura
Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,macrura,0.09,8.999999999999999e-05,0.0002455829999999,W,1.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Thysanoessa macrura
Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,raschii,0.0466,4.66e-05,0.00021356314,W,6.7,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Thysanoessa raschii
Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,raschii,0.107,0.000107,0.0003222412,W,6.75,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Thysanoessa raschii
Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,raschii,0.108,0.000108,0.0004144068,W,6.75,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Thysanoessa raschii
Malacostraca,Euphausiacea,Euphausiidae,Thysanopoda,cornuta,5.88,0.00588,0.0049391999999999,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Thysanopoda cornuta
Maxillopoda,Calanoida,Tortanidae,Tortanus,discaudatus,0.0002,2.0000000000000002e-07,3.3113000000000004e-06,W,11.15,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Tortanus discaudatus
Maxillopoda,Calanoida,Tortanidae,Tortanus,discaudatus,0.000285,2.85e-07,2.322294e-06,W,7.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Tortanus discaudatus
Maxillopoda,Calanoida,Tortanidae,Tortanus,gracilis,0.00012,1.2000000000000004e-07,7.412040000000001e-07,W,26.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Tortanus gracilis
Branchiopoda,Notostraca,Triopsidae,Triops,cancriformis,0.16,0.00016,0.00056,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Triops cancriformis
Branchiopoda,Notostraca,Triopsidae,Triops,cancriformis,0.19,0.00019,0.000589,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Triops cancriformis
Branchiopoda,Notostraca,Triopsidae,Triops,cancriformis,0.23,0.00023,0.000368,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Triops cancriformis
Branchiopoda,Notostraca,Triopsidae,Triops,cancriformis,0.34,0.00034,0.000578,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Triops cancriformis
Branchiopoda,Notostraca,Triopsidae,Triops,cancriformis,0.41,0.00041,0.0007175,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Triops cancriformis
Maxillopoda,Calanoida,Calanidae,Undinula,vulgaris,0.000838,8.38e-07,6.5081594e-06,W,27.6,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Undinula vulgaris
Maxillopoda,Calanoida,Calanidae,Undinula,vulgaris,0.000925,9.25e-07,5.9528375e-06,W,23.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Undinula vulgaris
Maxillopoda,Calanoida,Aetideidae,Valdiviella,oligartha,0.0194,1.94e-05,1.45888e-05,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Valdiviella oligartha
Malacostraca,Decapoda,Oplophoridae,Acanthephyra,acutifrons,8.64,0.00864,0.00711936,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acanthephyra acutifrons
Malacostraca,Decapoda,Oplophoridae,Acanthephyra,acutifrons,8.64,0.00864,0.005156352,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acanthephyra acutifrons
Malacostraca,Decapoda,Oplophoridae,Acanthephyra,curtirostris,2.29,0.00229,0.0002070159999999,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acanthephyra curtirostris
Malacostraca,Decapoda,Oplophoridae,Acanthephyra,curtirostris,2.29,0.00229,0.000151598,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acanthephyra curtirostris
Malacostraca,Decapoda,Oplophoridae,Acanthephyra,curtirostris,3.53,0.0035299999999999,0.000518204,W,5.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acanthephyra curtirostris
Malacostraca,Decapoda,Oplophoridae,Acanthephyra,curtirostris,3.53,0.0035299999999999,0.011184099,W,5.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acanthephyra curtirostris
Malacostraca,Decapoda,Oplophoridae,Acanthephyra,smithi,3.84,0.0038399999999999,0.0062995199999999,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acanthephyra smithi
Malacostraca,Decapoda,Oplophoridae,Acanthephyra,smithi,3.84,0.0038399999999999,0.0139776,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acanthephyra smithi
Malacostraca,Decapoda,Oplophoridae,Acanthephyra,smithi,3.84,0.0038399999999999,0.0076028159999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acanthephyra smithi
Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,transversa,2.0,0.002,0.0015154,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Austrothelphusa transversa
Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,transversa,5.0,0.005,0.002166,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Austrothelphusa transversa
Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,transversa,10.0,0.01,0.003015,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Austrothelphusa transversa
Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,transversa,12.0,0.012,0.0030864,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Austrothelphusa transversa
Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,transversa,15.0,0.015,0.0033734999999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Austrothelphusa transversa
Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,transversa,20.0,0.02,0.003842,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Austrothelphusa transversa
Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,transversa,30.0,0.03,0.004443,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Austrothelphusa transversa
Malacostraca,Decapoda,Axiidae,Calastacus,quinqueseriatus,1.38,0.00138,0.0007452,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Calastacus quinqueseriatus
Malacostraca,Decapoda,Axiidae,Calastacus,quinqueseriatus,1.73,0.00173,0.000831784,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Calastacus quinqueseriatus
Malacostraca,Decapoda,Axiidae,Calastacus,quinqueseriatus,3.13,0.00313,0.001252,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Calastacus quinqueseriatus
Malacostraca,Decapoda,Axiidae,Calastacus,quinqueseriatus,3.21,0.00321,0.000534465,W,2.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Calastacus quinqueseriatus
Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,107.2,0.1072,0.08330512,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Callinectes sapidus
Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,134.1,0.1341,0.09203283,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Callinectes sapidus
Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,142.4,0.1424,0.08172336,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Callinectes sapidus
Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,158.9,0.1589,0.12217821,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Callinectes sapidus
Malacostraca,Decapoda,Cancridae,Cancer,magister,948.0,0.948,0.527562,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cancer magister
Malacostraca,Decapoda,Cancridae,Cancer,pagurus,460.0,0.46,0.04278,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cancer pagurus
Malacostraca,Decapoda,Portunidae,Carcinus,maenas,12.7,0.0127,0.0078485999999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Carcinus maenas
Malacostraca,Decapoda,Portunidae,Carcinus,maenas,13.3,0.0133,0.00699713,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Carcinus maenas
Malacostraca,Decapoda,Portunidae,Carcinus,maenas,52.8,0.0528,0.01963104,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Carcinus maenas
Malacostraca,Decapoda,Portunidae,Carcinus,maenas,52.8,0.0528,0.02031216,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Carcinus maenas
Malacostraca,Decapoda,Parastacidae,Cherax,destructor,53.0,0.053,0.0224879,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cherax destructor
Malacostraca,Decapoda,Hippolytidae,Chorismus,antarcticus,2.273,0.002273,0.0019240945,W,-1.7,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Chorismus antarcticus
Malacostraca,Decapoda,Hippolytidae,Chorismus,antarcticus,5.0,0.005,0.0078795,W,2.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Chorismus antarcticus
Malacostraca,Decapoda,Camptandriidae,Cleistosoma,edwardsii,0.818,0.0008179999999999,0.0013883913999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cleistosoma edwardsii
Malacostraca,Decapoda,Camptandriidae,Cleistosoma,edwardsii,0.818,0.0008179999999999,0.0015074921999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cleistosoma edwardsii
Malacostraca,Decapoda,Coenobitidae,Coenobita,compressus,3.5,0.0035,0.00279265,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Coenobita compressus
Malacostraca,Decapoda,Coenobitidae,Coenobita,compressus,3.7,0.0037,0.00404632,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Coenobita compressus
Malacostraca,Decapoda,Crangonidae,Crangon,abyssorum,1.2,0.0012,0.00031488,W,7.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Crangon abyssorum
Malacostraca,Decapoda,Crangonidae,Crangon,abyssorum,1.28,0.00128,0.000561024,W,2.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Crangon abyssorum
Malacostraca,Decapoda,Crangonidae,Crangon,affinis,0.0506,5.06e-05,7.164453999999999e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Crangon affinis
Malacostraca,Decapoda,Crangonidae,Crangon,communis,2.14,0.00214,0.00209292,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Crangon communis
