class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name
Amphibia,Caudata,Ambystomatidae,Ambystoma,talpoideum,7.0,0.007,0.003108,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Ambystoma talpoideum
Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,10.78,0.01078,0.0007653799999999,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Ambystoma tigrinum
Amphibia,Caudata,Amphiumidae,Amphiuma,means,352.0,0.352,0.004928,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Amphiuma means
Amphibia,Caudata,Amphiumidae,Amphiuma,tridactylum,652.0,0.652,0.013692,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Amphiuma tridactylum
Amphibia,Anura,Bufonidae,Anaxyrus,americanus,50.0,0.05,0.0077,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anaxyrus americanus
Amphibia,Anura,Bufonidae,Anaxyrus,boreas,57.8,0.0578,0.0058378,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anaxyrus boreas
Amphibia,Anura,Bufonidae,Anaxyrus,cognatus,40.2,0.0402,0.0164418,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anaxyrus cognatus
Amphibia,Anura,Bufonidae,Anaxyrus,debilis,0.66,0.00066,0.00046926,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anaxyrus debilis
Amphibia,Anura,Bufonidae,Anaxyrus,terrestris,19.8,0.0198,0.0124542,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anaxyrus terrestris
Amphibia,Anura,Bufonidae,Anaxyrus,woodhousii,56.2999999999999,0.0562999999999999,0.0124423,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anaxyrus woodhousii
Amphibia,Caudata,Plethodontidae,Aneides,ferreus,2.73,0.00273,0.00041223,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Aneides ferreus
Amphibia,Caudata,Plethodontidae,Aneides,flavipunctatus,4.57,0.00457,0.00066722,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Aneides flavipunctatus
Amphibia,Caudata,Plethodontidae,Aneides,hardii,0.9699999999998999,0.0009699999999999,0.0002851799999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Aneides hardii
Amphibia,Caudata,Plethodontidae,Aneides,lugubris,5.58,0.00558,0.0008314199999999,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Aneides lugubris
Amphibia,Caudata,Plethodontidae,Aquiloeurycea,cephalica,1.45,0.00145,0.0001972,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Aquiloeurycea cephalica
Amphibia,Caudata,Plethodontidae,Batrachoseps,attenuatus,0.93,0.00093,0.00044547,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Batrachoseps attenuatus
Amphibia,Caudata,Plethodontidae,Bolitoglossa,franklini,3.18,0.00318,0.00030528,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Bolitoglossa franklini
Amphibia,Caudata,Plethodontidae,Bolitoglossa,morio,2.09,0.00209,0.0002466199999999,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Bolitoglossa morio
Amphibia,Caudata,Plethodontidae,Bolitoglossa,occidentalis,0.9699999999998999,0.0009699999999999,0.00011252,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Bolitoglossa occidentalis
Amphibia,Caudata,Plethodontidae,Bolitoglossa,subpalmata,1.63,0.00163,8.802e-05,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Bolitoglossa subpalmata
Amphibia,Anura,Bombinatoridae,Bombina,orientalis,2.6,0.0026,0.0008085999999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Bombina orientalis
Amphibia,Gymnophiona,Herpelidae,Boulengerula,taitana,5.0,0.005,0.0047799999999999,W,35.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Boulengerula taitana
Amphibia,Anura,Bufonidae,Bufo,bufo,76.12999999999991,0.0761299999999999,0.0158350399999999,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Bufo bufo
Amphibia,Anura,Bufonidae,Bufotes,viridis,35.0,0.035,0.004865,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Bufotes viridis
Amphibia,Anura,Ceratophryidae,Ceratophrys,calcarata,55.5,0.0555,0.0164834999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Ceratophrys calcarata
Amphibia,Anura,Rhacophoridae,Chiromantis,petersi,11.2,0.0112,0.0044128,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Chiromantis petersi
Amphibia,Anura,Dendrobatidae,Colostethus,inguinalis,1.57,0.00157,0.00075831,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Colostethus inguinalis
Amphibia,Anura,Conrauidae,Conraua,goliath,1.0,0.001,0.001117,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Conraua goliath
Amphibia,Anura,Myobatrachidae,Crinia,parinsignifera,251.0,0.251,0.104667,W,30.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Crinia parinsignifera
Amphibia,Anura,Myobatrachidae,Crinia,signifera,0.45199999999999996,0.000452,0.000949652,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Crinia signifera
Amphibia,Caudata,Cryptobranchidae,Cryptobranchus,alleganiensis,0.621,0.000621,0.000827793,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cryptobranchus alleganiensis
Amphibia,Anura,Hylidae,Cyclorana,platycephala,423.0,0.423,0.0727559999999999,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cyclorana platycephala
Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,11.0,0.011,0.0032779999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Dendrobates auratus
Amphibia,Caudata,Plethodontidae,Dendrotriton,bromeliacius,0.5899999999998999,0.0005899999999999,8.023999999999999e-05,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Dendrotriton bromeliacius
Amphibia,Caudata,Plethodontidae,Desmognathus,fuscus,1.77,0.00177,0.000885,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Desmognathus fuscus
Amphibia,Caudata,Plethodontidae,Desmognathus,monticola,2.09,0.00209,0.0004974199999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Desmognathus monticola
Amphibia,Caudata,Plethodontidae,Desmognathus,ochrophaes,3.4299999999999997,0.00343,0.00080948,W,17.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Desmognathus ochrophaes
Amphibia,Caudata,Plethodontidae,Desmognathus,quadramaculatus,1.6,0.0016,0.0002368,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Desmognathus quadramaculatus
Amphibia,Caudata,Ambystomatidae,Dicamptodon,ensatus,23.41,0.02341,0.00091299,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Dicamptodon ensatus
Amphibia,Anura,Alytidae,Discoglossus,pictus,101.25,0.10125,0.00729,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Discoglossus pictus
Amphibia,Anura,Hylidae,Dryophytes,arenicolor,7.779999999999999,0.00778,0.0135761,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Dryophytes arenicolor
Amphibia,Anura,Hylidae,Dryophytes,chrysoscelis,3.37,0.00337,0.00166815,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Dryophytes chrysoscelis
Amphibia,Anura,Hylidae,Dryophytes,cinereus,3.9,0.0039,0.0008228999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Dryophytes cinereus
Amphibia,Anura,Hylidae,Dryophytes,gratiosus,1.15,0.00115,0.00070265,W,29.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Dryophytes gratiosus
Amphibia,Anura,Hylidae,Dryophytes,squirellus,2.27,0.00227,0.00049486,W,27.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Dryophytes squirellus
Amphibia,Anura,Hylidae,Dryophytes,versicolor,2.2,0.0022,0.0020174,W,19.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Dryophytes versicolor
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,coqui,30.6999999999999,0.0306999999999999,0.0063241999999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eleutherodactylus coqui
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,portoricensis,4.059999999999899,0.0040599999999999,0.0009297399999999,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eleutherodactylus portoricensis
Amphibia,Anura,Leptodactylidae,Engystomops,pustulosus,2.9,0.0029,0.001885,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Engystomops pustulosus
Amphibia,Caudata,Plethodontidae,Ensatina,eschscholtzi,3.7,0.0037,0.0014245,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Ensatina eschscholtzi
Amphibia,Anura,Bufonidae,Epidalea,calamita,8.7,0.0087,0.0028014,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Epidalea calamita
Amphibia,Anura,Dicroglossidae,Euphlyctis,cyanophlyctis,0.294,0.000294,0.0011983439999999,W,29.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Euphlyctis cyanophlyctis
Amphibia,Anura,Dicroglossidae,Euphlyctis,hexadactylus,51.9,0.0519,0.0665877,W,29.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Euphlyctis hexadactylus
Amphibia,Caudata,Plethodontidae,Eurycea,bislineata,5.3,0.0053,0.0019822,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eurycea bislineata
Amphibia,Caudata,Plethodontidae,Eurycea,longicauda,1.14,0.00114,8.777999999999999e-05,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eurycea longicauda
Amphibia,Caudata,Plethodontidae,Eurycea,multiplicata,1.57,0.00157,0.00027946,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eurycea multiplicata
Amphibia,Caudata,Plethodontidae,Eurycea,nana,0.7099999999998999,0.0007099999999999,8.590999999999998e-05,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eurycea nana
Amphibia,Caudata,Plethodontidae,Eurycea,neotenes,0.154,0.000154,7.3304e-05,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eurycea neotenes
Amphibia,Caudata,Plethodontidae,Eurycea,pterophila?,0.243,0.000243,0.00014337,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eurycea pterophila?
Amphibia,Anura,Dicroglossidae,Fejervarya,cancrivora,20.45,0.02045,0.0125563,W,30.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Fejervarya cancrivora
Amphibia,Anura,Microhylidae,Gastrophryne,carolinensis,3.5,0.0035,0.0012845,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Gastrophryne carolinensis
Amphibia,Anura,Microhylidae,Gastrophryne,carolinesis,0.196,0.000196,9.7804e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Gastrophryne carolinesis
Amphibia,Gymnophiona,Dermophiidae,Geotrypetes,seraphini,1.9,0.0019,0.0005491,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Geotrypetes seraphini
Amphibia,Caudata,Plethodontidae,Gyrinophilus,porphyrictus,14.44,0.01444,0.0017905599999999,W,15.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Gyrinophilus porphyrictus
