taxon_name,wet_Mass_kg,temperature,pc1,pc2,pc3,pc4,pc5,BMR
Acipenser stellatus,0.0037399999982735,23.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0178396625804147
Acipenser stellatus,0.0061199999979487,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0172974107777777
Acipenser stellatus,0.0104200000008756,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0331892382984556
Acipenser stellatus,3.6999999994292354,24.4,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,3.631717938590863
Acipenser stellatus,6.050000004841337,21.8,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,4.721082756713832
Acipenser stellatus,6.500000005345318,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,2.239750723376141
Acipenser stellatus,10.399999992845146,22.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,4.811593068122863
Acipenser transmontanus,0.8999999990895764,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.4227061315577796
Acipenser transmontanus,0.8999999990895764,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.5561922783654996
Acipenser transmontanus,0.8999999990895764,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,1.1272163508992443
Acipenser transmontanus,0.9499999993681586,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.4632833333333333
Alburnus alburnus,0.0020199999979226,18.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0031443762281713
Alburnus alburnus,0.0129999999908152,17.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.01448528359945
Ambassis interrupta,0.0011999999998684,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0005598320499999
Ambassis interrupta,0.0011999999998684,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0007184511333333
Ambassis interrupta,0.0011999999998684,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0011336598999999
Ambassis interrupta,0.0049999999961314,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0015745276444444
Ambassis interrupta,0.0049999999961314,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0017300365444444
Ambassis interrupta,0.0049999999961314,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0017883523833333
Ambassis interrupta,0.0049999999961314,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0020021771222222
Ameiurus melas,0.0019000000002063,23.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0184524524548791
Ameiurus natalis,0.0020000000015474,12.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0014909201711623
Ameiurus natalis,0.0039999999969793,17.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.00331954415838
Ameiurus natalis,0.0200000000154742,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0066713319383333
Ameiurus natalis,0.0229999999990682,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0082264209611111
Ameiurus nebulosus,0.0229999999990682,35.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0682825455555555
Ameiurus nebulosus,0.0243999999809691,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0078734157555555
Ameiurus nebulosus,0.0254999999745199,30.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.010496206896379
Ameiurus nebulosus,0.0570000000429846,35.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0926691689562289
Ameiurus nebulosus,0.0749000000518311,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0270888333333333
Ameiurus nebulosus,0.0749000000518311,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0288365
Ameiurus nebulosus,0.0749000000518311,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0291277777777777
Ameiurus nebulosus,0.0749999999323558,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0416958245833333
Ameiurus nebulosus,0.0899999999089575,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.119553249348503
Ameiurus nebulosus,0.1020000000559169,30.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.1034185091349921
Ameiurus nebulosus,0.1149999999063646,30.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0372533369751959
Ameiurus nebulosus,0.1149999999063646,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.1250814635399126
Ameiurus nebulosus,0.1159999999393901,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0191222695654394
Ameiurus nebulosus,0.2259999999232949,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.3408416196193918
Ameiurus nebulosus,0.2259999999232949,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.3701856001150078
Ameiurus nebulosus,0.2259999999232949,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.4142015708227505
Ameiurus nebulosus,0.2619999998071049,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.37027548976807
Ameiurus nebulosus,0.2619999998071049,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.4435455513183664
Ameiurus nebulosus,0.3330000003785346,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.5753837210605075
Ameiurus nebulosus,0.3330000003785346,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.661857575084885
Ameiurus nebulosus,0.3330000003785346,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.8248275305732952
Anguilla anguilla,0.0002299999999906,17.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0003069997979298
Anguilla anguilla,0.0200000000154742,18.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0122742418681735
Anguilla anguilla,0.0210000000128661,18.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0140184762353509
Anguilla anguilla,0.0210000000128661,18.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0146967896020739
Anguilla anguilla,0.0330000000092787,17.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0266201906572535
Anguilla anguilla,0.0376000000062629,13.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0253272157186523
Anguilla anguilla,0.0399999999697935,13.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0198533605819626
Anguilla anguilla,0.0399999999697935,17.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0292491303448839
Anguilla anguilla,0.054000000022012,17.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0407398601270816
Anguilla anguilla,0.0749999999323558,21.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0113998748990307
Anguilla anguilla,0.0749999999323558,27.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0131895429051271
Anguilla anguilla,0.0749999999323558,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0174947515722222
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0161777777777777
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0177333333333333
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0202222222222222
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0214666666666666
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0224
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0227111111111111
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0233333333333333
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0267555555555555
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0276888888888888
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0283111111111111
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0314222222222222
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0475857242833333
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0553611694277777
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0559832050555555
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0609594899444444
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0650027213888888
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0706010418888889
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0721561309444444
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0737112199444444
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0746442733888888
Anguilla anguilla,0.080000000001484,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0799315760555555
Anguilla anguilla,0.0899999999089575,17.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0611097901906224
Anguilla anguilla,0.1124999998841101,15.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0485631250914364
Anguilla anguilla,0.1199999999868409,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0557315899153661
Anguilla anguilla,0.1814999998444793,14.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0428422507211065
Anguilla anguilla,0.1955000001206932,12.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0524654806690585
Anguilla anguilla,0.229999999990683,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0987787498964738
Anguilla anguilla,0.4850000004441738,17.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.2786501971249955
Anguilla australis,0.6999999999770208,20.0,6351.100892410276,5429.772523453799,87.43598718390767,126.69615501530468,4.041381131900173,0.0769055989865146
Anguilla japonica,0.3250000000158095,14.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0470424268362943
Anguilla japonica,0.3250000000158095,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0542208333333333
Anguilla japonica,0.3250000000158095,14.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0620104717387516
Anguilla japonica,0.3250000000158095,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0646479166666666
Anguilla japonica,0.3250000000158095,16.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0714080126528725
Anguilla japonica,0.3250000000158095,18.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0663971412229136
Anguilla japonica,0.3250000000158095,17.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0792401596120093
Anguilla japonica,0.3250000000158095,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.071433765618021
Anguilla japonica,0.3250000000158095,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0730572602911579
Anguilla japonica,0.3250000000158095,19.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0887569982554886
Anguilla japonica,0.3250000000158095,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0974096803882105
Anguilla japonica,0.3250000000158095,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0935277777777777
Anguilla japonica,0.3250000000158095,24.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.1102898085114241
Anguilla japonica,0.3250000000158095,29.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.1117220957062094
Anguilla japonica,0.3250000000158095,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.1382478359441135
Anguilla japonica,0.3250000000158095,27.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.130473938301969
Anguilla japonica,0.3250000000158095,30.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.1239759568577225
Anguilla japonica,0.3250000000158095,29.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.141721547331025
Anguilla rostrata,0.0007699999996941,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0008396897574999
Anguilla rostrata,0.0009599999999125,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0024929399328162
Anguilla rostrata,0.0046000000033727,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0057227276277777
Anguilla rostrata,0.0050799999966789,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0069123707333333
Anguilla rostrata,0.0061999999928869,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0047725682308333
Anguilla rostrata,0.0067700000049081,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0070997850732942
Anguilla rostrata,0.2239999998276458,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.2184091438833333
Anguilla rostrata,0.2239999998276458,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.2801959412083333
