"taxon_name","class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","BMR","BMR_unit","temperature","temperature_unit","Reference","log_mass","log_BMR","inv_kT","row_id","temp_K","pc1","pc2","pc3","pc4","pc5","removed_due_bad_branch","in_phylogeny","fixed_only_log_BMR","fixed_only_BMR","conditional_log_BMR","conditional_BMR"
"Alophoixus bres","Aves","Passeriformes","Pycnonotidae","Alophoixus","bres",35,0.035,0.355208333333333,"W",33,"C","Hails, 1983",-3.35240721749272,-1.03505080717837,37.9061470711882,3681,306.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.21033436773167,0.0403431215785127,-0.838388815026865,0.43240664958058
"Hypothymis azurea","Aves","Passeriformes","Monarchidae","Hypothymis","azurea",10.8,0.0108,0.138888888888889,"W",33,"C","Hails, 1983",-4.52820914485196,-1.97408102602201,37.9061470711882,3682,306.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.13644827546211,0.0159795056372938,-1.75139185485457,0.17353224358824
"Cacomantis variolosus","Aves","Cuculiformes","Cuculidae","Cacomantis","variolosus",23.8,0.0238,0.121527777777778,"W",33,"C","Hails, 1983",-3.73806969830471,-2.10761241864653,37.9061470711882,3683,306.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.51409929519013,0.0297746090136624,-1.22829243880189,0.292792111515924
"Lanius cristatus","Aves","Passeriformes","Laniidae","Lanius","cristatus",26.8,0.0268,0.252314814814815,"W",33,"C","Hails, 1983",-3.61935339146533,-1.37707770601497,37.9061470711882,3684,306.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.42059305040512,0.0326930405677151,-1.02784666009518,0.357776546195988
"Acrocephalus arundinaceus","Aves","Passeriformes","Acrocephalidae","Acrocephalus","arundinaceus",26.9,0.0269,0.255787037037037,"W",33,"C","Hails, 1983",-3.61562899237434,-1.3634100672863,37.9061470711882,3685,306.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.41765954798788,0.0327890864878403,-1.03599761084114,0.354872179943027
"Puffinus nativitatis","Aves","Procellariiformes","Procellariidae","Puffinus","nativitatis",307.6,0.3076,1.48673333333333,"W",28.4,"C","Pettit, Ellis, & Whittow, 1985",-1.17895504135065,0.396581319407769,38.4843870862022,3691,301.55,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-1.62026080657309,0.197847092532044,0.889746771011791,2.43451308394178
"Phaethon rubricauda","Aves","Phaethontiformes","Phaethontidae","Phaethon","rubricauda",593.2,0.5932,3.36146666666667,"W",29.5,"C","Pettit, Ellis, & Whittow, 1985",-0.52222366871836,1.21237738666975,38.3445132193764,3692,302.65,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895495,FALSE,TRUE,-1.07351880391351,0.341803658779105,1.50351714731853,4.49747958353707
"Chlorostilbon mellisugus","Aves","Apodiformes","Trochilidae","Chlorostilbon","mellisugus",2.9,0.0029,0.344777777777778,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-5.84304454198971,-1.06485519186998,38.9232497932056,3693,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-5.38637272993208,0.00457855089252823,-1.52717121617283,0.217149067088358
"Orthorhyncus cristatus","Aves","Apodiformes","Trochilidae","Orthorhyncus","cristatus",2.9,0.0029,0.302083333333333,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-5.84304454198971,-1.19705236148136,38.9232497932056,3694,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-5.38637272993208,0.00457855089252823,-1.500015618048,0.223126675318092
"Orthorhyncus cristatus","Aves","Apodiformes","Trochilidae","Orthorhyncus","cristatus",2.9,0.0029,0.241666666666667,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-5.84304454198971,-1.42019591279557,38.9232497932056,3695,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-5.38637272993208,0.00457855089252823,-1.500015618048,0.223126675318091
"Chaetocercus mulsant","Aves","Apodiformes","Trochilidae","Chaetocercus","mulsant",3.3,0.0033,0.408833333333333,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-5.7138328105097,-0.894447703951704,38.9232497932056,3696,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-5.28459982177371,0.00506906030989242,-1.42496626713458,0.240516576384804
"Trochilus scitulus","Aves","Apodiformes","Trochilidae","Trochilus","scitulus",4,0.004,0.57,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-5.52146091786225,-0.562118918153541,38.9232497932056,3697,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-5.13307916077482,0.00589837045212186,-1.27711936726062,0.278839378495142
"Boissonneaua matthewsii","Aves","Apodiformes","Trochilidae","Boissonneaua","matthewsii",7.2,0.0072,0.552,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-4.93367425296013,-0.594207232705042,38.9232497932056,3698,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-4.67011223371175,0.00937121770143576,-0.864503732349831,0.421260558749143
"Eugenes fulgens","Aves","Apodiformes","Trochilidae","Eugenes","fulgens",7.9,0.0079,0.625416666666667,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-4.84089251950916,-0.469337184702575,38.9232497932056,3699,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-4.59703321271945,0.0100817016841054,-0.731870027481159,0.481008649128861
"Lampornis clemenciae","Aves","Apodiformes","Trochilidae","Lampornis","clemenciae",8,0.008,0.56,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-4.8283137373023,-0.579818495252942,38.9232497932056,3700,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-4.58712560424133,0.010182083688856,-0.696173713050964,0.49848902142074
"Lampornis clemenciae","Aves","Apodiformes","Trochilidae","Lampornis","clemenciae",8.3,0.0083,0.696277777777778,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-4.79149976417958,-0.362006592266779,38.9232497932056,3701,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-4.55812928120899,0.0104816488315578,-0.667177390018619,0.513154971868647
"Oreotrochilus estella","Aves","Apodiformes","Trochilidae","Oreotrochilus","estella",8.9,0.0089,0.536472222222222,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-4.72170400224404,-0.622740494165648,38.9232497932056,3703,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-4.50315503399516,0.0110740025092159,-0.663715881567591,0.514934340012687
"Oreotrochilus estella","Aves","Apodiformes","Trochilidae","Oreotrochilus","estella",8.5,0.0085,0.684722222222222,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-4.76768911548587,-0.378742037967411,38.9232497932056,3702,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-4.53937495499619,0.0106800799983473,-0.699935802568575,0.496617184315709
"Patagona gigas","Aves","Apodiformes","Trochilidae","Patagona","gigas",17.5,0.0175,0.957638888888889,"W",25,"C","Krüger, Prinzinger, & Schuchmann, 1982",-4.04555439805267,-0.0432845147767443,38.9232497932056,3704,298.15,17865.1597209051,76.4264911671448,-2580.18232474484,-23.288748436186,55.5860321133333,FALSE,TRUE,-3.97058952480736,0.0188623100571056,-0.135645326927345,0.873152261172361
"Onychoprion fuscatus","Aves","Charadriiformes","Laridae","Onychoprion","fuscatus",150.4,0.1504,0.810488888888889,"W",30,"C","MacMillen, Whittow, Christopher, & Ebisu, 1977",-1.8944568674664,-0.210117646859179,38.2812697537333,3705,303.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-2.14102544253943,0.117534256578576,0.450036794131601,1.56836989123672
"Struthio camelus","Aves","Struthioniformes","Struthionidae","Struthio","camelus",95400,95.4,59.89,"W",20,"C","Withers, 1983",4.55807857845424,4.09250954627637,39.5871292029482,3706,293.15,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,2.66613644737399,14.3842872462378,4.57306095452527,96.8400796466153
"Callipepla californica","Aves","Galliformes","Odontophoridae","Callipepla","californica",149.6,0.1496,0.797866666666667,"W",22.5,"C","Brush, 1965",-1.89979021344176,-0.225813779870088,39.2523826343456,3717,295.65,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-2.34983785191576,0.0953846273962896,-0.0951092433441492,0.909273596953871
"Callipepla californica","Aves","Galliformes","Odontophoridae","Callipepla","californica",127.4,0.1274,0.743166666666667,"W",22.5,"C","Brush, 1965",-2.06042353584407,-0.296834943582715,39.2523826343456,3718,295.65,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-2.47635980298607,0.0840486229479687,-0.221631194414462,0.801210800870542
"Encoptolophus sordidus","Insecta","Orthoptera","Acrididae","Encoptolophus","sordidus",0.0582,5.82e-05,0.0004555766666666,"W",25,"C","Bailey & Riegert, 1973",-9.75162520322688,-7.69394654221856,38.9232497932056,3759,298.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-8.46494474587335,0.000210727496306835,-8.10273045958426,0.000302711467205255
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",6e-04,6e-07,2e-06,"W",5,"C","Meyer & Phillipson, 1983",-14.3263361817303,-13.1223633774043,41.7219734885647,3808,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.657876371044,3.18239541035479e-06,-13.2207861405798,1.81253137398993e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",6e-04,6e-07,2.22222222222222e-06,"W",5,"C","Meyer & Phillipson, 1983",-14.3263361817303,-13.0170028617465,41.7219734885647,3809,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.657876371044,3.18239541035479e-06,-13.2207861405799,1.81253137398988e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.00133,1.33e-06,2.88888888888889e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.5303316157306,-12.754638597279,41.7219734885647,3819,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.0309077617605,5.95721324986519e-06,-12.5938175312964,3.39292718993875e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0006799999999999,6.8e-07,1.55555555555556e-06,"W",5,"C","Meyer & Phillipson, 1983",-14.2011730387763,-13.3736778056852,41.7219734885647,3811,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.5592923113246,3.51211439074724e-06,-13.1222020808605,2.0003226191057e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",7e-04,7e-07,2e-06,"W",5,"C","Meyer & Phillipson, 1983",-14.172185501903,-13.1223633774043,41.7219734885647,3812,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.5364604376692,3.59322497254699e-06,-13.0993702072051,2.04651910172887e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0006799999999999,6.8e-07,1.11111111111111e-06,"W",5,"C","Meyer & Phillipson, 1983",-14.2011730387763,-13.7101500423064,41.7219734885647,3813,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.5592923113246,3.51211439074724e-06,-13.1222020808605,2.0003226191057e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",7e-04,7e-07,1.33333333333333e-06,"W",5,"C","Meyer & Phillipson, 1983",-14.172185501903,-13.5278284855125,41.7219734885647,3810,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.5364604376692,3.59322497254699e-06,-13.0993702072051,2.04651910172888e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0012,1.2e-06,2e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.6331890011703,-13.1223633774043,41.7219734885647,3815,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.1119228145105,5.4936217828785e-06,-12.6748325840464,3.1288889513549e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.00117,1.17e-06,4.22222222222222e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.6585068091546,-12.3751489755741,41.7219734885647,3816,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.1318642464319,5.38515617224055e-06,-12.6947740159678,3.06711242866366e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0012,1.2e-06,3.11111111111111e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.6331890011703,-12.6805306251253,41.7219734885647,3817,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.1119228145105,5.4936217828785e-06,-12.6748325840464,3.12888895135492e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.00078,7.8e-07,1.77777777777778e-06,"W",5,"C","Meyer & Phillipson, 1983",-14.0639719172628,-13.2401464130607,41.7219734885647,3814,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.4512266041393,3.91292021707819e-06,-13.0141363736752,2.22860133417014e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0021,2.1e-06,1.02222222222222e-05,"W",5,"C","Meyer & Phillipson, 1983",-13.0735732132349,-11.4909465582515,41.7219734885647,3832,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-11.6711445234283,8.53662759437001e-06,-12.2340542929642,4.8620310639333e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0013,1.3e-06,2.44444444444445e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.5531462934968,-12.9216926819422,41.7219734885647,3820,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.0488776169615,5.85111909361701e-06,-12.6117873864974,3.33250132765553e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0013,1.3e-06,1.55555555555556e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.5531462934968,-13.3736778056852,41.7219734885647,3821,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.0488776169615,5.85111909361701e-06,-12.6117873864974,3.33250132765557e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.00137,1.37e-06,2e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.5006998181242,-13.1223633774043,41.7219734885647,3822,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.0075684396895,6.09788578375316e-06,-12.5704782092254,3.47304714621479e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.00137,1.37e-06,4.44444444444445e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.5006998181242,-12.3238556811866,41.7219734885647,3823,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-12.0075684396895,6.09788578375316e-06,-12.5704782092254,3.47304714621477e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0015,1.5e-06,3.55555555555556e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.4100454498561,-12.5469992325008,41.7219734885647,3824,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-11.9361650261587,6.54921720491779e-06,-12.4990747956946,3.73010268314353e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0015999999999999,1.6e-06,4e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.3455069287185,-12.4292161968444,41.7219734885647,3825,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-11.8853316156844,6.89074317655983e-06,-12.4482413852203,3.92461859295768e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0017,1.7e-06,7.33333333333333e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.2848823069021,-11.8230803932741,41.7219734885647,3826,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-11.8375809664393,7.22776306133401e-06,-12.4004907359752,4.11656806373186e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0018,1.8e-06,6.88888888888889e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.2277238930622,-11.8856007502554,41.7219734885647,3827,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-11.792560456803,7.56059659047018e-06,-12.3554702263389,4.30613319819384e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0019,1.9e-06,1.13333333333333e-05,"W",5,"C","Meyer & Phillipson, 1983",-13.1736566717919,-11.3877623220162,41.7219734885647,3828,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-11.7499747079574,7.88952436686331e-06,-12.3128844774933,4.49347381355217e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.0019,1.9e-06,5.77777777777778e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.1736566717919,-12.0614914167191,41.7219734885647,3829,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-11.7499747079574,7.88952436686331e-06,-12.3128844774933,4.49347381355212e-06
"Trichoniscus pusillus","Malacostraca","Isopoda","Trichoniscidae","Trichoniscus","pusillus",0.002,2e-06,5.55555555555556e-06,"W",5,"C","Meyer & Phillipson, 1983",-13.1223633774043,-12.1007121298723,41.7219734885647,3830,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-11.7095738273326,8.21479445622653e-06,-12.2724835968685,4.67873119548311e-06
